Customer ID,recency,frequency,monetary_value,weighted GDP,cluster
12513.0,84,56.0,293.395,2551451.0,0
12514.0,266,320.5,798.88,1848222.0,3
12515.0,352,352.0,383.7,1848222.0,3
12516.0,77,149.5,662.155,3780553.0,0
12517.0,27,31.5,410.815,3780553.0,0
12518.0,0,21.8,411.378,3780553.0,0
12519.0,63,158.66666666666666,231.73000000000002,3780553.0,0
12520.0,78,45.5,430.41833333333335,3780553.0,0
12521.0,142,142.0,599.68,3780553.0,0
12522.0,38,25.0,96.36,3780553.0,0
12523.0,1,24.566666666666666,140.69500000000002,2551451.0,0
12524.0,8,37.111111111111114,616.1866666666667,3780553.0,0
12525.0,490,91.875,104.39750000000001,2551451.0,3
12526.0,0,31.0,438.8866666666667,3780553.0,0
12527.0,81,105.6,147.102,3780553.0,0
12528.0,8,39.0,240.285,3780553.0,0
12529.0,522,263.5,155.89000000000001,2551451.0,3
12530.0,59,53.416666666666664,307.48833333333334,3780553.0,0
12531.0,14,228.33333333333334,633.0166666666667,3780553.0,0
12532.0,29,29.0,349.83000000000004,2551451.0,0
12533.0,618,123.0,191.665,3780553.0,3
12534.0,130,130.0,1089.18,3780553.0,0
12535.0,91,93.0,358.175,2551451.0,0
12536.0,7,11.6,821.3639999999999,2551451.0,0
12537.0,408,408.0,732.94,529054.0,1
12538.0,28,188.5,320.225,1247464.0,1
12539.0,21,89.375,1187.3625,1247464.0,1
12540.0,19,20.305555555555557,614.0913888888889,1247464.0,1
12541.0,29,93.33333333333333,327.06,1247464.0,1
12542.0,483,159.75,105.845,1247464.0,3
12543.0,447,447.0,980.25,1247464.0,5
12544.0,29,17.5,177.85,1247464.0,1
12545.0,74,129.5,500.195,1247464.0,1
12546.0,46,25.666666666666668,380.5,1247464.0,1
12547.0,197,166.33333333333334,127.86,1247464.0,1
12548.0,165,165.0,95.19999999999999,1247464.0,1
12549.0,575,116.16666666666667,262.61333333333334,20807269.0,2
12550.0,78,78.0,964.83,1247464.0,1
12551.0,357,357.0,168.0,1247464.0,3
12552.0,38,19.5,218.91,1848222.0,0
12553.0,7,24.823529411764707,267.5776470588235,2551451.0,0
12554.0,448,448.0,468.5,1247464.0,5
12555.0,681,681.0,129.23,1247464.0,5
12556.0,49,75.0,301.855,1247464.0,1
12557.0,15,90.25,2339.5175,1247464.0,1
12558.0,1,3.5,5.329070518200751e-15,20807269.0,2
12559.0,310,106.33333333333333,178.73666666666668,3780553.0,3
12560.0,4,35.5,525.3475,3780553.0,0
12561.0,302,302.0,238.85,3780553.0,3
12562.0,7,48.22222222222222,551.88,2551451.0,0
12563.0,408,408.0,249.24,1848222.0,3
12564.0,260,260.0,456.9,2551451.0,3
12565.0,281,144.0,65.585,680897.0,1
12566.0,72,42.5,173.35,3780553.0,0
12567.0,22,39.1764705882353,787.8717647058824,2551451.0,0
12568.0,644,644.0,70.0,3780553.0,5
12569.0,1,7.171428571428572,116.14257142857143,3780553.0,0
12570.0,681,681.0,77.52,1247464.0,5
12571.0,39,60.5,259.805,2551451.0,0
12572.0,8,17.0,334.9066666666667,3780553.0,0
12573.0,226,92.8,143.482,2551451.0,0
12574.0,315,315.0,218.45,2551451.0,3
12575.0,456,263.0,311.40999999999997,2551451.0,3
12576.0,35,47.72727272727273,189.44272727272727,580894.0,1
12577.0,34,81.66666666666667,176.81666666666666,2551451.0,0
12578.0,20,63.285714285714285,653.2071428571428,1848222.0,0
12579.0,72,25.666666666666668,136.90666666666667,2551451.0,0
12580.0,246,288.0,526.45,3780553.0,3
12581.0,39,39.0,197.71,3780553.0,0
12582.0,238,144.25,495.1,267856.0,1
12583.0,2,23.64516129032258,462.73870967741937,2551451.0,0
12584.0,3,15.5,105.21944444444445,1848222.0,0
12585.0,233,87.5,495.7025,3780553.0,0
12586.0,16,144.4,405.73400000000004,1848222.0,0
12587.0,7,7.0,144.0,267856.0,1
12588.0,38,119.4,187.796,267856.0,1
12589.0,28,62.63636363636363,281.28818181818184,2551451.0,0
12590.0,189,121.2,1970.696,3780553.0,0
12591.0,316,136.0,450.7166666666667,1848222.0,3
12592.0,91,64.75,144.0775,3780553.0,0
12593.0,108,72.66666666666667,139.36666666666665,2551451.0,0
12594.0,37,37.94117647058823,296.7358823529412,1848222.0,0
12595.0,504,504.0,299.02,3780553.0,5
12596.0,50,120.5,309.135,1247464.0,1
12597.0,18,53.4,736.626,1247464.0,1
12598.0,9,43.2,294.3113333333333,2551451.0,0
12599.0,28,44.38461538461539,176.67076923076922,2551451.0,0
12600.0,28,28.115384615384617,190.6073076923077,3780553.0,0
12601.0,189,57.714285714285715,96.25142857142858,3780553.0,0
12602.0,58,58.0,153.12,2551451.0,0
12603.0,21,21.0,739.1999999999999,3780553.0,0
12604.0,78,130.5,127.09,2551451.0,0
12605.0,364,91.4,243.59,3780553.0,3
12606.0,681,681.0,21.0,1247464.0,5
12607.0,57,29.5,1.7763568394002505e-15,20807269.0,2
12608.0,404,404.0,415.79,2638296.0,3
12609.0,77,71.8,341.786,3780553.0,0
12610.0,22,17.857142857142858,293.9985714285714,1848222.0,0
12611.0,51,51.0,1193.32,1848222.0,0
12612.0,57,36.5,321.795,3780553.0,0
12613.0,30,55.69230769230769,507.04,3780553.0,0
12614.0,277,277.0,315.6,3780553.0,3
12615.0,1,67.0909090909091,505.89818181818185,2551451.0,0
12616.0,84,55.42857142857143,149.33571428571426,2551451.0,0
12617.0,28,28.0,355.53,2551451.0,0
12618.0,21,21.0,177.31,1848222.0,0
12619.0,15,39.92857142857143,239.6392857142857,3780553.0,0
12620.0,14,68.0,446.47,2551451.0,0
12621.0,1,15.181818181818182,558.6206818181819,3780553.0,0
12622.0,231,231.0,180.1,3780553.0,3
12623.0,275,77.33333333333333,404.4266666666667,3780553.0,0
12624.0,105,88.5,320.565,2551451.0,0
12625.0,211,119.2,1019.076,3780553.0,0
12626.0,22,25.076923076923077,491.4115384615385,3780553.0,0
12627.0,10,19.857142857142858,639.79,3780553.0,0
12628.0,3,16.0,192.4025,3780553.0,0
12629.0,385,211.0,779.11,529054.0,1
12630.0,9,21.5,635.44,267856.0,1
12631.0,56,98.85714285714286,493.18142857142857,267856.0,1
12632.0,520,141.0,184.72,3780553.0,3
12633.0,58,52.5,559.521,3780553.0,0
12634.0,535,273.5,245.0,20807269.0,2
12635.0,89,114.0,732.6025,3780553.0,0
12636.0,738,738.0,141.0,20807269.0,2
12637.0,66,38.714285714285715,590.8328571428572,2551451.0,0
12638.0,32,319.5,460.745,529054.0,1
12639.0,238,209.0,437.45666666666665,529054.0,1
12640.0,23,27.0,391.52666666666664,2551451.0,0
12641.0,114,114.0,185.9,529054.0,1
12642.0,24,35.666666666666664,337.75333333333333,3780553.0,0
12643.0,127,43.57142857142857,562.9214285714286,2551451.0,0
12644.0,129,115.5,302.59,3780553.0,0
12645.0,33,66.8,349.90999999999997,3780553.0,0
12646.0,4,24.0,673.485,20807269.0,2
12647.0,21,15.422222222222222,392.9508888888889,3780553.0,0
12648.0,154,140.0,219.4,3780553.0,0
12649.0,106,69.5,223.86999999999998,3780553.0,0
12650.0,2,2.0,314.44,2551451.0,0
12651.0,334,92.8,73.06,2551451.0,3
12652.0,321,144.33333333333334,337.1933333333333,2961151.6666666665,3
12653.0,148,175.33333333333334,1386.9433333333334,383425.0,1
12654.0,10,58.8,120.396,3780553.0,0
12655.0,423,423.0,261.35,2551451.0,3
12656.0,16,46.833333333333336,526.7316666666667,2551451.0,0
12657.0,10,15.6,230.41199999999998,2551451.0,0
12658.0,18,18.0,686.05,3780553.0,0
12659.0,29,29.0,91.68,2551451.0,0
12660.0,10,10.0,245.1,2551451.0,0
12661.0,435,435.0,162.0,529054.0,1
12662.0,0,28.045454545454547,315.87136363636364,3780553.0,0
12663.0,624,222.33333333333334,68.0,3780553.0,3
12664.0,7,60.5,504.33666666666664,267856.0,1
12665.0,324,133.6,60.29,3780553.0,3
12666.0,358,196.5,510.49,383425.0,1
12667.0,57,57.0,620.13,267856.0,1
12668.0,6,56.333333333333336,948.3925,3780553.0,0
12669.0,150,64.0,401.9325,2551451.0,0
12670.0,9,83.25,468.79875,2551451.0,0
12671.0,605,605.0,2622.481,3780553.0,5
12672.0,329,198.33333333333334,136.83333333333334,2551451.0,3
12673.0,4,133.66666666666666,410.00666666666666,3780553.0,0
12674.0,11,29.571428571428573,274.1871428571429,2551451.0,0
12675.0,553,144.25,233.7,1848222.0,3
12676.0,24,40.166666666666664,231.09083333333334,529054.0,1
12677.0,554,243.66666666666666,129.76666666666668,2551451.0,3
12678.0,41,30.434782608695652,1471.7882608695652,2551451.0,0
12679.0,51,31.444444444444443,117.63000000000001,2551451.0,0
12680.0,0,28.0,220.2025,2551451.0,0
12681.0,14,12.946428571428571,545.5671428571428,2551451.0,0
12682.0,3,13.924528301886792,451.80773584905666,2551451.0,0
12683.0,3,26.85185185185185,459.94814814814816,2551451.0,0
12684.0,7,30.285714285714285,326.23285714285714,2551451.0,0
12685.0,27,15.5,477.18,2551451.0,0
12686.0,371,371.0,178.28,2551451.0,3
12687.0,480,240.0,1069.455,529054.0,1
12688.0,113,113.0,4873.8099999999995,383425.0,6
12689.0,25,63.5,623.805,2551451.0,0
12690.0,205,205.0,389.01,2551451.0,3
12691.0,27,60.0,167.20000000000002,2551451.0,0
12692.0,636,636.0,110.95,2551451.0,5
12693.0,120,47.36363636363637,149.1290909090909,3780553.0,0
12694.0,69,105.0,459.8625,2551451.0,0
12695.0,6,94.85714285714286,201.0171428571429,2551451.0,0
12696.0,434,227.0,267.05,267856.0,1
12697.0,20,33.6,187.804,529054.0,1
12698.0,589,589.0,339.75,3780553.0,5
12699.0,417,417.0,638.11,3780553.0,3
12700.0,7,35.666666666666664,811.3316666666666,2551451.0,0
12701.0,79,105.33333333333333,407.73499999999996,3780553.0,0
12702.0,19,19.0,219.0,3780553.0,0
12703.0,63,97.71428571428571,127.4542857142857,3780553.0,0
12704.0,6,16.9,222.084,267856.0,1
12705.0,14,33.45454545454545,525.1818181818181,3780553.0,0
12706.0,681,681.0,-91.89,267856.0,5
12707.0,291,291.0,603.42,2551451.0,3
12708.0,29,24.033333333333335,170.60533333333333,3780553.0,0
12709.0,2,13.254545454545454,551.1383636363637,3780553.0,0
12710.0,96,50.0,282.6425,3780553.0,0
12711.0,611,338.0,669.525,3780553.0,3
12712.0,22,26.071428571428573,249.27357142857142,3780553.0,0
12713.0,0,0.0,848.55,3780553.0,0
12714.0,8,61.25,1174.4758333333332,2551451.0,0
12715.0,105,105.0,353.86,529054.0,1
12716.0,3,66.0,526.745,2551451.0,0
12717.0,150,147.25,314.7275,194376.0,1
12718.0,70,70.0,238.25,2551451.0,0
12719.0,4,21.333333333333332,202.70000000000002,2551451.0,0
12720.0,2,12.341463414634147,196.28975609756097,3780553.0,0
12721.0,31,47.1,390.668,2551451.0,0
12722.0,84,25.0,150.72166666666666,2551451.0,0
12723.0,3,12.8,145.014,2551451.0,0
12724.0,4,76.28571428571429,331.07428571428574,2551451.0,0
12725.0,370,145.75,673.64,1848222.0,3
12726.0,27,56.63636363636363,364.96363636363634,2551451.0,0
12727.0,10,54.5,470.5441666666666,2551451.0,0
12728.0,70,76.6,214.03400000000002,2551451.0,0
12729.0,113,113.0,453.01,2551451.0,0
12730.0,521,521.0,829.25,3780553.0,5
12731.0,23,34.05263157894737,1351.2215789473685,2551451.0,0
12732.0,179,179.0,236.26000000000002,2551451.0,0
12733.0,233,114.66666666666667,387.80333333333334,20807269.0,2
12734.0,352,130.33333333333334,213.21666666666667,2551451.0,3
12735.0,314,168.0,389.78499999999997,2551451.0,3
12736.0,332,332.0,234.0,2551451.0,3
12737.0,498,249.0,1855.25,2551451.0,3
12738.0,371,371.0,310.7,3780553.0,3
12739.0,77,98.25,681.6825,353899.0,1
12740.0,63,63.0,427.6,2551451.0,0
12741.0,528,266.0,203.035,20807269.0,2
12742.0,599,312.5,592.51,353899.0,1
12743.0,133,66.5,273.215,0.0,1
12744.0,51,42.142857142857146,939.8685714285714,337451.0,1
12745.0,486,227.0,308.46999999999997,1891885.3333333333,3
12746.0,527,243.33333333333334,76.95,2638296.0,3
12747.0,1,22.84375,286.3934375,2638296.0,0
12748.0,0,2.010958904109589,136.90446575342466,2638296.0,0
12749.0,3,32.5,395.530625,2638296.0,0
12750.0,128,128.0,275.88,580894.0,1
12751.0,444,444.0,268.27,1363767.0,5
12752.0,80,80.0,4366.78,366386.0,6
12753.0,3,32.90909090909091,1911.2736363636361,4910580.0,0
12754.0,235,61.6,589.824,4910580.0,0
12755.0,249,33.5,291.19772727272726,4910580.0,0
12756.0,86,86.0,112.07999999999998,4910580.0,0
12757.0,15,11.052631578947368,222.51052631578946,221716.0,1
12758.0,116,92.125,1222.375,221716.0,1
12759.0,51,91.875,627.5925,886339.0,1
12760.0,455,455.0,347.8,886339.0,5
12761.0,457,232.0,391.475,886339.0,1
12762.0,7,12.0,949.26,221716.0,1
12763.0,137,184.0,407.08,4910580.0,0
12764.0,316,316.0,1693.88,18734.0,1
12765.0,471,106.83333333333333,234.09666666666666,886339.0,1
12766.0,3,37.0,911.4936363636364,221716.0,1
12767.0,375,375.0,949.82,1586786.0,3
12768.0,431,225.0,1.7763568394002505e-15,1586786.0,3
12769.0,238,238.0,1143.6,1363767.0,1
12770.0,210,87.28571428571429,425.13571428571424,4910580.0,0
12771.0,464,242.5,131.25,221716.0,1
12772.0,59,59.0,892.47,221716.0,1
12773.0,563,281.5,8.881784197001252e-16,221716.0,1
12774.0,535,535.0,98.7,886339.0,5
12775.0,16,51.0,206.415,886339.0,1
12776.0,667,667.0,55.5,221716.0,5
12777.0,457,457.0,519.45,2638296.0,5
12778.0,19,60.2,175.768,886339.0,1
12779.0,20,35.04761904761905,305.0838095238095,580894.0,1
12780.0,598,598.0,337.4,886339.0,5
12781.0,20,56.8,141.544,241975.0,1
12782.0,4,37.0,323.2885714285714,221716.0,1
12783.0,1,9.25,200.48375,221716.0,1
12784.0,8,176.0,601.5833333333334,221716.0,1
12785.0,2,146.0,215.862,221716.0,1
12786.0,609,609.0,728.5,886339.0,5
12787.0,9,82.4,171.83599999999998,886339.0,1
12788.0,462,131.75,111.225,886339.0,1
12789.0,64,231.0,91.11666666666667,886339.0,1
12790.0,191,136.33333333333334,187.8166666666667,886339.0,1
12791.0,373,77.875,97.21875,886339.0,1
12792.0,256,227.0,271.29333333333335,221716.0,1
12793.0,334,133.33333333333334,339.11,221716.0,1
12794.0,52,49.0,430.205,221716.0,1
12795.0,18,18.0,430.48,221716.0,1
12796.0,627,627.0,381.0,886339.0,5
12797.0,359,70.5,120.91000000000001,221716.0,1
12798.0,9,105.25,2127.7325,4910580.0,0
12799.0,528,528.0,219.35,4910580.0,5
12800.0,469,225.33333333333334,194.75,221716.0,1
12801.0,477,250.0,515.935,529054.0,1
12802.0,183,62.55555555555556,261.15777777777777,886339.0,1
12803.0,392,392.0,1092.81,886339.0,1
12804.0,465,249.5,163.51,886339.0,1
12805.0,381,168.5,358.7375,886339.0,1
12806.0,434,147.0,719.74,886339.0,1
12807.0,382,128.33333333333334,89.98333333333333,529054.0,1
12808.0,36,92.4,181.22,221716.0,1
12809.0,167,80.75,213.1675,221716.0,1
12810.0,534,338.0,267.495,4910580.0,3
12811.0,260,85.4,206.78000000000003,221716.0,1
12812.0,44,44.0,229.64000000000001,4910580.0,0
12813.0,501,230.66666666666666,562.6,886339.0,1
12814.0,101,101.0,125.92,580894.0,1
12815.0,147,98.5,531.73,580894.0,1
12816.0,95,87.5,286.1,580894.0,1
12817.0,280,144.66666666666666,230.32666666666668,432894.0,1
12818.0,177,130.5,758.94,432894.0,1
12819.0,457,457.0,540.52,2638296.0,5
12820.0,2,56.38461538461539,203.68769230769232,2638296.0,0
12821.0,213,305.0,110.4,2638296.0,3
12822.0,70,28.666666666666668,306.32666666666665,2638296.0,0
12823.0,74,37.666666666666664,361.19444444444446,2638296.0,0
12824.0,59,59.0,397.12,2638296.0,0
12825.0,520,320.5,259.315,2638296.0,3
12826.0,2,48.06666666666667,195.246,2638296.0,0
12827.0,5,14.333333333333334,143.38333333333335,2638296.0,0
12828.0,2,21.5,169.785,2638296.0,0
12829.0,321,137.25,86.3375,2638296.0,3
12830.0,37,24.428571428571427,964.0571428571428,2638296.0,0
12831.0,261,154.0,150.37,2638296.0,3
12832.0,31,48.5,191.515,2638296.0,0
12833.0,144,144.0,417.38,2638296.0,0
12834.0,282,282.0,312.38,2638296.0,3
12835.0,417,15.020408163265307,122.83,2638296.0,3
12836.0,58,43.35294117647059,385.08647058823533,2638296.0,0
12837.0,172,284.0,344.205,2638296.0,3
12838.0,33,49.333333333333336,281.33583333333337,2638296.0,0
12839.0,2,23.612903225806452,320.2525806451613,2638296.0,0
12840.0,143,61.18181818181818,364.8972727272727,2638296.0,0
12841.0,4,12.333333333333334,175.96380952380954,2638296.0,0
12842.0,69,184.25,479.4975,2638296.0,0
12843.0,65,21.352941176470587,186.6355882352941,2638296.0,0
12844.0,28,148.25,162.15,2638296.0,0
12845.0,266,72.25,88.5225,2638296.0,0
12846.0,681,681.0,15.58,2638296.0,5
12847.0,21,193.5,818.4499999999999,2638296.0,0
12848.0,675,675.0,208.0,2638296.0,5
12849.0,30,98.33333333333333,515.0933333333334,2638296.0,0
12850.0,445,445.0,330.0,2638296.0,5
12851.0,96,238.0,142.065,2638296.0,0
12852.0,289,147.0,149.875,2638296.0,3
12853.0,107,42.0,233.03125,2638296.0,0
12854.0,78,66.0909090909091,265.67,2638296.0,0
12855.0,372,100.25,162.73499999999999,2638296.0,3
12856.0,7,7.875,270.335,2638296.0,0
12857.0,210,97.42857142857143,526.3214285714286,2638296.0,0
12858.0,382,340.5,75.865,2638296.0,3
12859.0,458,458.0,575.1,2638296.0,5
12860.0,692,692.0,55.47,2638296.0,5
12861.0,619,619.0,68.25,2638296.0,5
12862.0,425,247.0,504.15999999999997,2638296.0,3
12863.0,51,84.0,396.5071428571428,2638296.0,0
12864.0,137,253.5,149.785,2638296.0,0
12865.0,25,95.2,660.662,432894.0,1
12866.0,282,167.33333333333334,409.1166666666666,503416.0,1
12867.0,25,45.125,491.418125,2638296.0,0
12868.0,185,49.0,280.8825,2638296.0,0
12869.0,681,681.0,337.66999999999996,2638296.0,5
12870.0,365,155.75,411.7875,2638296.0,3
12871.0,83,146.33333333333334,248.00666666666666,2638296.0,0
12872.0,326,56.53846153846154,282.9492307692308,2638296.0,3
12873.0,281,227.0,675.7666666666667,2638296.0,3
12874.0,384,184.33333333333334,311.14,503416.0,1
12875.0,142,139.4,271.398,2638296.0,0
12876.0,57,117.8,813.7180000000001,503416.0,1
12877.0,3,34.5,147.7585,2638296.0,0
12878.0,17,88.33333333333333,280.5466666666667,2638296.0,0
12879.0,44,22.75,138.14249999999998,2638296.0,0
12880.0,381,287.0,320.065,2638296.0,3
12881.0,275,275.0,298.0,2638296.0,3
12882.0,8,16.5,731.52,2638296.0,0
12883.0,24,22.0,175.8675,2638296.0,0
12884.0,87,87.0,309.05,2638296.0,0
12885.0,62,30.75,289.5675,2638296.0,0
12886.0,67,73.0,450.3633333333333,2638296.0,0
12887.0,383,383.0,222.4,2638296.0,3
12888.0,213,63.5,78.4425,2638296.0,0
